exe	threads	type	elems	turns	throughput	stdev
cameron	32	consumer	100000	200	855.83220000000006	0.70475056580322892
cameron	32	producer	100000	200	855.92880000000002	0.61684111406424402
cameron	32	total	100000	200	1711.7599999999998	1.2879596266964173
cameron	57	consumer	100000	200	1519.8880000000001	4.0898919301125503
cameron	57	producer	100000	200	1520.8939999999998	3.8526333851017078
cameron	57	total	100000	200	3040.7820000000002	7.8777595799820741
cameron	114	consumer	100000	200	3051.232	1.8970651016768612
cameron	114	producer	100000	200	3051.5940000000001	1.7272243629593167
cameron	114	total	100000	200	6102.8260000000009	3.6214063566521273
circularfifo	1	consumer	100000	200	21.89106	0.010264229147870988
circularfifo	1	producer	100000	200	24.306319999999999	0.019172000417275126
circularfifo	1	total	100000	200	46.197359999999989	0.029162894232226396
circularfifo	4	consumer	100000	200	50.346159999999998	0.021052277786500664
circularfifo	4	producer	100000	200	55.787339999999993	0.024062468701277401
circularfifo	4	total	100000	200	106.13340000000001	0.043847918992807842
circularfifo	16	consumer	100000	200	200.40419999999997	0.88309759370072161
circularfifo	16	producer	100000	200	222.92519999999999	0.10318798379656546
circularfifo	16	total	100000	200	423.32920000000001	0.81557523258128162
circularfifo	32	consumer	100000	200	399.18079999999998	1.9215721063753979
circularfifo	32	producer	100000	200	445.39120000000003	0.84805386621370493
circularfifo	32	total	100000	200	844.57180000000005	2.7299413473552656
circularfifo	57	consumer	100000	200	708.00139999999999	1.2963809008157972
circularfifo	57	producer	100000	200	790.18599999999992	2.286244868775007
circularfifo	57	total	100000	200	1498.1859999999999	2.1845420572742662
circularfifo	114	consumer	100000	200	1410.8039999999999	0.72659755022983841
circularfifo	114	producer	100000	200	1595.3700000000001	0.82241108941936036
circularfifo	114	total	100000	200	3006.174	1.1578013646562719
folly	1	consumer	100000	200	42.818740000000005	1.0206009574755472
folly	1	producer	100000	200	42.821599999999997	1.0198243201649975
folly	1	total	100000	200	85.640360000000001	2.0404421899186471
folly	4	consumer	100000	200	32.667400000000001	2.4145557910307232
folly	4	producer	100000	200	32.667819999999992	2.414902162324593
folly	4	total	100000	200	65.335239999999999	4.8294455758813557
folly	16	consumer	100000	200	105.88140000000001	3.8072931907064911
folly	16	producer	100000	200	105.88379999999999	3.8081156705121226
folly	16	total	100000	200	211.76500000000001	7.6154460145154976
folly	32	consumer	100000	200	216.1962	5.4403918388292638
folly	32	producer	100000	200	216.214	5.4423784138922171
folly	32	total	100000	200	432.41000000000003	10.882699389397835
folly	57	consumer	100000	200	336.25959999999998	16.168732437640251
folly	57	producer	100000	200	336.26260000000002	16.167347025408965
folly	57	total	100000	200	672.52220000000011	32.336079449432354
folly	114	consumer	100000	200	609.149	19.919915833155539
folly	114	producer	100000	200	609.19939999999997	19.876352085833059
folly	114	total	100000	200	1218.3480000000002	39.79537028348895
